frame,id,x1,y1,x2,y2,xc,yc,class,wave,video,window
1113,0,1019,402,1232,667,1125,534,palm,0,no_wave_test.mp4,616
1114,0,1017,400,1230,665,1123,532,palm,0,no_wave_test.mp4,616
1115,0,1017,397,1231,662,1124,529,palm,0,no_wave_test.mp4,616
1116,0,1021,396,1234,658,1127,527,palm,0,no_wave_test.mp4,616
1117,0,1029,392,1241,653,1135,522,palm,0,no_wave_test.mp4,616
1118,0,1041,389,1248,647,1144,518,palm,0,no_wave_test.mp4,616
1119,0,1053,388,1253,639,1153,513,palm,0,no_wave_test.mp4,616
1120,0,1054,382,1254,634,1154,508,palm,0,no_wave_test.mp4,616
1121,0,1055,377,1258,632,1156,504,palm,0,no_wave_test.mp4,616
1122,0,1068,371,1270,623,1169,497,palm,0,no_wave_test.mp4,616
1123,0,1071,364,1275,617,1173,490,palm,0,no_wave_test.mp4,616
1124,0,1077,361,1283,614,1180,487,palm,0,no_wave_test.mp4,616
1125,0,1086,362,1289,612,1187,487,palm,0,no_wave_test.mp4,616
1126,0,1092,359,1296,612,1194,485,palm,0,no_wave_test.mp4,616
1127,0,1100,355,1308,609,1204,482,palm,0,no_wave_test.mp4,616
1128,0,1107,352,1315,604,1211,478,palm,0,no_wave_test.mp4,616
1129,0,1115,352,1328,608,1221,480,palm,0,no_wave_test.mp4,616
1130,0,1123,348,1341,609,1232,478,palm,0,no_wave_test.mp4,616
1131,0,1134,344,1353,607,1243,475,palm,0,no_wave_test.mp4,616
1132,0,1144,345,1363,610,1253,477,palm,0,no_wave_test.mp4,616
1133,0,1165,337,1379,592,1272,464,palm,0,no_wave_test.mp4,616
1134,0,1175,336,1386,584,1280,460,palm,0,no_wave_test.mp4,616
1135,0,1194,334,1403,581,1298,457,palm,0,no_wave_test.mp4,616
1136,0,1208,332,1417,577,1312,454,palm,0,no_wave_test.mp4,616
1137,0,1219,332,1428,577,1323,454,palm,0,no_wave_test.mp4,616
1138,0,1232,332,1442,582,1337,457,palm,0,no_wave_test.mp4,616
1109,0,1047,416,1251,679,1149,547,palm,0,no_wave_test.mp4,617
1110,0,1045,414,1245,673,1145,543,palm,0,no_wave_test.mp4,617
1111,0,1031,408,1236,670,1133,539,palm,0,no_wave_test.mp4,617
1112,0,1023,403,1234,668,1128,535,palm,0,no_wave_test.mp4,617
1113,0,1019,402,1232,667,1125,534,palm,0,no_wave_test.mp4,617
1114,0,1017,400,1230,665,1123,532,palm,0,no_wave_test.mp4,617
1115,0,1017,397,1231,662,1124,529,palm,0,no_wave_test.mp4,617
1116,0,1021,396,1234,658,1127,527,palm,0,no_wave_test.mp4,617
1117,0,1029,392,1241,653,1135,522,palm,0,no_wave_test.mp4,617
1118,0,1041,389,1248,647,1144,518,palm,0,no_wave_test.mp4,617
1119,0,1053,388,1253,639,1153,513,palm,0,no_wave_test.mp4,617
1120,0,1054,382,1254,634,1154,508,palm,0,no_wave_test.mp4,617
1121,0,1055,377,1258,632,1156,504,palm,0,no_wave_test.mp4,617
1122,0,1068,371,1270,623,1169,497,palm,0,no_wave_test.mp4,617
1123,0,1071,364,1275,617,1173,490,palm,0,no_wave_test.mp4,617
1124,0,1077,361,1283,614,1180,487,palm,0,no_wave_test.mp4,617
1125,0,1086,362,1289,612,1187,487,palm,0,no_wave_test.mp4,617
1126,0,1092,359,1296,612,1194,485,palm,0,no_wave_test.mp4,617
1127,0,1100,355,1308,609,1204,482,palm,0,no_wave_test.mp4,617
1128,0,1107,352,1315,604,1211,478,palm,0,no_wave_test.mp4,617
1129,0,1115,352,1328,608,1221,480,palm,0,no_wave_test.mp4,617
1130,0,1123,348,1341,609,1232,478,palm,0,no_wave_test.mp4,617
1131,0,1134,344,1353,607,1243,475,palm,0,no_wave_test.mp4,617
1132,0,1144,345,1363,610,1253,477,palm,0,no_wave_test.mp4,617
1133,0,1165,337,1379,592,1272,464,palm,0,no_wave_test.mp4,617
1134,0,1175,336,1386,584,1280,460,palm,0,no_wave_test.mp4,617
1135,0,1194,334,1403,581,1298,457,palm,0,no_wave_test.mp4,617
1136,0,1208,332,1417,577,1312,454,palm,0,no_wave_test.mp4,617
1137,0,1219,332,1428,577,1323,454,palm,0,no_wave_test.mp4,617
1138,0,1232,332,1442,582,1337,457,palm,0,no_wave_test.mp4,617
1139,0,1242,330,1450,582,1346,456,palm,0,no_wave_test.mp4,617
1140,0,1251,329,1464,590,1357,459,palm,0,no_wave_test.mp4,617
1141,0,1263,327,1475,592,1369,459,palm,0,no_wave_test.mp4,617
1142,0,1271,325,1486,598,1378,461,palm,0,no_wave_test.mp4,617
1143,0,1277,323,1497,605,1387,464,palm,0,no_wave_test.mp4,617
1144,0,1289,319,1506,600,1397,459,palm,0,no_wave_test.mp4,617
1145,0,1296,320,1516,609,1406,464,palm,0,no_wave_test.mp4,617
1146,0,1310,318,1528,606,1419,462,palm,0,no_wave_test.mp4,617
1147,0,1319,315,1537,606,1428,460,palm,0,no_wave_test.mp4,617
1148,0,1331,313,1551,604,1441,458,palm,0,no_wave_test.mp4,617
1119,0,1053,388,1253,639,1153,513,palm,0,no_wave_test.mp4,618
1120,0,1054,382,1254,634,1154,508,palm,0,no_wave_test.mp4,618
1121,0,1055,377,1258,632,1156,504,palm,0,no_wave_test.mp4,618
1122,0,1068,371,1270,623,1169,497,palm,0,no_wave_test.mp4,618
1123,0,1071,364,1275,617,1173,490,palm,0,no_wave_test.mp4,618
1124,0,1077,361,1283,614,1180,487,palm,0,no_wave_test.mp4,618
1125,0,1086,362,1289,612,1187,487,palm,0,no_wave_test.mp4,618
1126,0,1092,359,1296,612,1194,485,palm,0,no_wave_test.mp4,618
1127,0,1100,355,1308,609,1204,482,palm,0,no_wave_test.mp4,618
1128,0,1107,352,1315,604,1211,478,palm,0,no_wave_test.mp4,618
1129,0,1115,352,1328,608,1221,480,palm,0,no_wave_test.mp4,618
1130,0,1123,348,1341,609,1232,478,palm,0,no_wave_test.mp4,618
1131,0,1134,344,1353,607,1243,475,palm,0,no_wave_test.mp4,618
1132,0,1144,345,1363,610,1253,477,palm,0,no_wave_test.mp4,618
1133,0,1165,337,1379,592,1272,464,palm,0,no_wave_test.mp4,618
1134,0,1175,336,1386,584,1280,460,palm,0,no_wave_test.mp4,618
1135,0,1194,334,1403,581,1298,457,palm,0,no_wave_test.mp4,618
1136,0,1208,332,1417,577,1312,454,palm,0,no_wave_test.mp4,618
1137,0,1219,332,1428,577,1323,454,palm,0,no_wave_test.mp4,618
1138,0,1232,332,1442,582,1337,457,palm,0,no_wave_test.mp4,618
1139,0,1242,330,1450,582,1346,456,palm,0,no_wave_test.mp4,618
1140,0,1251,329,1464,590,1357,459,palm,0,no_wave_test.mp4,618
1141,0,1263,327,1475,592,1369,459,palm,0,no_wave_test.mp4,618
1142,0,1271,325,1486,598,1378,461,palm,0,no_wave_test.mp4,618
1143,0,1277,323,1497,605,1387,464,palm,0,no_wave_test.mp4,618
1144,0,1289,319,1506,600,1397,459,palm,0,no_wave_test.mp4,618
1145,0,1296,320,1516,609,1406,464,palm,0,no_wave_test.mp4,618
1146,0,1310,318,1528,606,1419,462,palm,0,no_wave_test.mp4,618
1147,0,1319,315,1537,606,1428,460,palm,0,no_wave_test.mp4,618
1148,0,1331,313,1551,604,1441,458,palm,0,no_wave_test.mp4,618
1149,0,1346,315,1567,609,1456,462,palm,0,no_wave_test.mp4,618
1150,0,1359,312,1582,608,1470,460,palm,0,no_wave_test.mp4,618
1151,0,1371,305,1593,597,1482,451,palm,0,no_wave_test.mp4,618
1152,0,1384,304,1606,595,1495,449,palm,0,no_wave_test.mp4,618
1153,0,1392,305,1611,597,1501,451,palm,0,no_wave_test.mp4,618
1154,0,1401,301,1620,593,1510,447,palm,0,no_wave_test.mp4,618
1155,0,1411,302,1626,591,1518,446,palm,0,no_wave_test.mp4,618
1156,0,1419,301,1636,597,1527,449,palm,0,no_wave_test.mp4,618
1157,0,1430,303,1645,601,1537,452,palm,0,no_wave_test.mp4,618
1158,0,1443,299,1658,597,1550,448,palm,0,no_wave_test.mp4,618
1129,0,1115,352,1328,608,1221,480,palm,0,no_wave_test.mp4,619
1130,0,1123,348,1341,609,1232,478,palm,0,no_wave_test.mp4,619
1131,0,1134,344,1353,607,1243,475,palm,0,no_wave_test.mp4,619
1132,0,1144,345,1363,610,1253,477,palm,0,no_wave_test.mp4,619
1133,0,1165,337,1379,592,1272,464,palm,0,no_wave_test.mp4,619
1134,0,1175,336,1386,584,1280,460,palm,0,no_wave_test.mp4,619
1135,0,1194,334,1403,581,1298,457,palm,0,no_wave_test.mp4,619
1136,0,1208,332,1417,577,1312,454,palm,0,no_wave_test.mp4,619
1137,0,1219,332,1428,577,1323,454,palm,0,no_wave_test.mp4,619
1138,0,1232,332,1442,582,1337,457,palm,0,no_wave_test.mp4,619
1139,0,1242,330,1450,582,1346,456,palm,0,no_wave_test.mp4,619
1140,0,1251,329,1464,590,1357,459,palm,0,no_wave_test.mp4,619
1141,0,1263,327,1475,592,1369,459,palm,0,no_wave_test.mp4,619
1142,0,1271,325,1486,598,1378,461,palm,0,no_wave_test.mp4,619
1143,0,1277,323,1497,605,1387,464,palm,0,no_wave_test.mp4,619
1144,0,1289,319,1506,600,1397,459,palm,0,no_wave_test.mp4,619
1145,0,1296,320,1516,609,1406,464,palm,0,no_wave_test.mp4,619
1146,0,1310,318,1528,606,1419,462,palm,0,no_wave_test.mp4,619
1147,0,1319,315,1537,606,1428,460,palm,0,no_wave_test.mp4,619
1148,0,1331,313,1551,604,1441,458,palm,0,no_wave_test.mp4,619
1149,0,1346,315,1567,609,1456,462,palm,0,no_wave_test.mp4,619
1150,0,1359,312,1582,608,1470,460,palm,0,no_wave_test.mp4,619
1151,0,1371,305,1593,597,1482,451,palm,0,no_wave_test.mp4,619
1152,0,1384,304,1606,595,1495,449,palm,0,no_wave_test.mp4,619
1153,0,1392,305,1611,597,1501,451,palm,0,no_wave_test.mp4,619
1154,0,1401,301,1620,593,1510,447,palm,0,no_wave_test.mp4,619
1155,0,1411,302,1626,591,1518,446,palm,0,no_wave_test.mp4,619
1156,0,1419,301,1636,597,1527,449,palm,0,no_wave_test.mp4,619
1157,0,1430,303,1645,601,1537,452,palm,0,no_wave_test.mp4,619
1158,0,1443,299,1658,597,1550,448,palm,0,no_wave_test.mp4,619
1159,0,1453,297,1670,596,1561,446,palm,0,no_wave_test.mp4,619
1160,0,1465,298,1678,595,1571,446,palm,0,no_wave_test.mp4,619
1161,0,1476,301,1694,600,1585,450,palm,0,no_wave_test.mp4,619
1162,0,1481,307,1705,612,1593,459,palm,0,no_wave_test.mp4,619
1163,0,1485,309,1708,616,1596,462,palm,0,no_wave_test.mp4,619
1164,0,1486,313,1708,621,1597,467,palm,0,no_wave_test.mp4,619
1165,0,1488,319,1706,626,1597,472,palm,0,no_wave_test.mp4,619
1166,0,1490,326,1710,636,1600,481,palm,0,no_wave_test.mp4,619
1167,0,1485,334,1709,649,1597,491,palm,0,no_wave_test.mp4,619
1168,0,1474,346,1703,662,1588,504,palm,0,no_wave_test.mp4,619
1139,0,1242,330,1450,582,1346,456,palm,0,no_wave_test.mp4,620
1140,0,1251,329,1464,590,1357,459,palm,0,no_wave_test.mp4,620
1141,0,1263,327,1475,592,1369,459,palm,0,no_wave_test.mp4,620
1142,0,1271,325,1486,598,1378,461,palm,0,no_wave_test.mp4,620
1143,0,1277,323,1497,605,1387,464,palm,0,no_wave_test.mp4,620
1144,0,1289,319,1506,600,1397,459,palm,0,no_wave_test.mp4,620
1145,0,1296,320,1516,609,1406,464,palm,0,no_wave_test.mp4,620
1146,0,1310,318,1528,606,1419,462,palm,0,no_wave_test.mp4,620
1147,0,1319,315,1537,606,1428,460,palm,0,no_wave_test.mp4,620
1148,0,1331,313,1551,604,1441,458,palm,0,no_wave_test.mp4,620
1149,0,1346,315,1567,609,1456,462,palm,0,no_wave_test.mp4,620
1150,0,1359,312,1582,608,1470,460,palm,0,no_wave_test.mp4,620
1151,0,1371,305,1593,597,1482,451,palm,0,no_wave_test.mp4,620
1152,0,1384,304,1606,595,1495,449,palm,0,no_wave_test.mp4,620
1153,0,1392,305,1611,597,1501,451,palm,0,no_wave_test.mp4,620
1154,0,1401,301,1620,593,1510,447,palm,0,no_wave_test.mp4,620
1155,0,1411,302,1626,591,1518,446,palm,0,no_wave_test.mp4,620
1156,0,1419,301,1636,597,1527,449,palm,0,no_wave_test.mp4,620
1157,0,1430,303,1645,601,1537,452,palm,0,no_wave_test.mp4,620
1158,0,1443,299,1658,597,1550,448,palm,0,no_wave_test.mp4,620
1159,0,1453,297,1670,596,1561,446,palm,0,no_wave_test.mp4,620
1160,0,1465,298,1678,595,1571,446,palm,0,no_wave_test.mp4,620
1161,0,1476,301,1694,600,1585,450,palm,0,no_wave_test.mp4,620
1162,0,1481,307,1705,612,1593,459,palm,0,no_wave_test.mp4,620
1163,0,1485,309,1708,616,1596,462,palm,0,no_wave_test.mp4,620
1164,0,1486,313,1708,621,1597,467,palm,0,no_wave_test.mp4,620
1165,0,1488,319,1706,626,1597,472,palm,0,no_wave_test.mp4,620
1166,0,1490,326,1710,636,1600,481,palm,0,no_wave_test.mp4,620
1167,0,1485,334,1709,649,1597,491,palm,0,no_wave_test.mp4,620
1168,0,1474,346,1703,662,1588,504,palm,0,no_wave_test.mp4,620
1169,0,1467,352,1697,667,1582,509,palm,0,no_wave_test.mp4,620
1170,0,1463,357,1691,664,1577,510,palm,0,no_wave_test.mp4,620
1171,0,1456,373,1681,686,1568,529,palm,0,no_wave_test.mp4,620
1172,0,1449,389,1674,704,1561,546,palm,0,no_wave_test.mp4,620
1173,0,1444,400,1671,715,1557,557,palm,0,no_wave_test.mp4,620
1174,0,1441,411,1671,727,1556,569,palm,0,no_wave_test.mp4,620
1175,0,1437,425,1663,742,1550,583,palm,0,no_wave_test.mp4,620
1176,0,1435,435,1666,755,1550,595,palm,0,no_wave_test.mp4,620
1177,0,1436,440,1667,758,1551,599,palm,0,no_wave_test.mp4,620
1178,0,1437,449,1669,767,1553,608,palm,0,no_wave_test.mp4,620
1149,0,1346,315,1567,609,1456,462,palm,0,no_wave_test.mp4,621
1150,0,1359,312,1582,608,1470,460,palm,0,no_wave_test.mp4,621
1151,0,1371,305,1593,597,1482,451,palm,0,no_wave_test.mp4,621
1152,0,1384,304,1606,595,1495,449,palm,0,no_wave_test.mp4,621
1153,0,1392,305,1611,597,1501,451,palm,0,no_wave_test.mp4,621
1154,0,1401,301,1620,593,1510,447,palm,0,no_wave_test.mp4,621
1155,0,1411,302,1626,591,1518,446,palm,0,no_wave_test.mp4,621
1156,0,1419,301,1636,597,1527,449,palm,0,no_wave_test.mp4,621
1157,0,1430,303,1645,601,1537,452,palm,0,no_wave_test.mp4,621
1158,0,1443,299,1658,597,1550,448,palm,0,no_wave_test.mp4,621
1159,0,1453,297,1670,596,1561,446,palm,0,no_wave_test.mp4,621
1160,0,1465,298,1678,595,1571,446,palm,0,no_wave_test.mp4,621
1161,0,1476,301,1694,600,1585,450,palm,0,no_wave_test.mp4,621
1162,0,1481,307,1705,612,1593,459,palm,0,no_wave_test.mp4,621
1163,0,1485,309,1708,616,1596,462,palm,0,no_wave_test.mp4,621
1164,0,1486,313,1708,621,1597,467,palm,0,no_wave_test.mp4,621
1165,0,1488,319,1706,626,1597,472,palm,0,no_wave_test.mp4,621
1166,0,1490,326,1710,636,1600,481,palm,0,no_wave_test.mp4,621
1167,0,1485,334,1709,649,1597,491,palm,0,no_wave_test.mp4,621
1168,0,1474,346,1703,662,1588,504,palm,0,no_wave_test.mp4,621
1169,0,1467,352,1697,667,1582,509,palm,0,no_wave_test.mp4,621
1170,0,1463,357,1691,664,1577,510,palm,0,no_wave_test.mp4,621
1171,0,1456,373,1681,686,1568,529,palm,0,no_wave_test.mp4,621
1172,0,1449,389,1674,704,1561,546,palm,0,no_wave_test.mp4,621
1173,0,1444,400,1671,715,1557,557,palm,0,no_wave_test.mp4,621
1174,0,1441,411,1671,727,1556,569,palm,0,no_wave_test.mp4,621
1175,0,1437,425,1663,742,1550,583,palm,0,no_wave_test.mp4,621
1176,0,1435,435,1666,755,1550,595,palm,0,no_wave_test.mp4,621
1177,0,1436,440,1667,758,1551,599,palm,0,no_wave_test.mp4,621
1178,0,1437,449,1669,767,1553,608,palm,0,no_wave_test.mp4,621
1179,0,1435,455,1664,772,1549,613,palm,0,no_wave_test.mp4,621
1180,0,1434,457,1661,776,1547,616,palm,0,no_wave_test.mp4,621
1181,0,1436,460,1658,775,1547,617,palm,0,no_wave_test.mp4,621
1182,0,1437,462,1653,771,1545,616,palm,0,no_wave_test.mp4,621
1183,0,1434,464,1650,768,1542,616,palm,0,no_wave_test.mp4,621
1184,0,1431,467,1645,765,1538,616,palm,0,no_wave_test.mp4,621
1185,0,1428,471,1642,763,1535,617,palm,0,no_wave_test.mp4,621
1186,0,1428,473,1644,765,1536,619,palm,0,no_wave_test.mp4,621
1187,0,1427,474,1646,766,1536,620,palm,0,no_wave_test.mp4,621
1188,0,1427,476,1648,771,1537,623,palm,0,no_wave_test.mp4,621
1159,0,1453,297,1670,596,1561,446,palm,0,no_wave_test.mp4,622
1160,0,1465,298,1678,595,1571,446,palm,0,no_wave_test.mp4,622
1161,0,1476,301,1694,600,1585,450,palm,0,no_wave_test.mp4,622
1162,0,1481,307,1705,612,1593,459,palm,0,no_wave_test.mp4,622
1163,0,1485,309,1708,616,1596,462,palm,0,no_wave_test.mp4,622
1164,0,1486,313,1708,621,1597,467,palm,0,no_wave_test.mp4,622
1165,0,1488,319,1706,626,1597,472,palm,0,no_wave_test.mp4,622
1166,0,1490,326,1710,636,1600,481,palm,0,no_wave_test.mp4,622
1167,0,1485,334,1709,649,1597,491,palm,0,no_wave_test.mp4,622
1168,0,1474,346,1703,662,1588,504,palm,0,no_wave_test.mp4,622
1169,0,1467,352,1697,667,1582,509,palm,0,no_wave_test.mp4,622
1170,0,1463,357,1691,664,1577,510,palm,0,no_wave_test.mp4,622
1171,0,1456,373,1681,686,1568,529,palm,0,no_wave_test.mp4,622
1172,0,1449,389,1674,704,1561,546,palm,0,no_wave_test.mp4,622
1173,0,1444,400,1671,715,1557,557,palm,0,no_wave_test.mp4,622
1174,0,1441,411,1671,727,1556,569,palm,0,no_wave_test.mp4,622
1175,0,1437,425,1663,742,1550,583,palm,0,no_wave_test.mp4,622
1176,0,1435,435,1666,755,1550,595,palm,0,no_wave_test.mp4,622
1177,0,1436,440,1667,758,1551,599,palm,0,no_wave_test.mp4,622
1178,0,1437,449,1669,767,1553,608,palm,0,no_wave_test.mp4,622
1179,0,1435,455,1664,772,1549,613,palm,0,no_wave_test.mp4,622
1180,0,1434,457,1661,776,1547,616,palm,0,no_wave_test.mp4,622
1181,0,1436,460,1658,775,1547,617,palm,0,no_wave_test.mp4,622
1182,0,1437,462,1653,771,1545,616,palm,0,no_wave_test.mp4,622
1183,0,1434,464,1650,768,1542,616,palm,0,no_wave_test.mp4,622
1184,0,1431,467,1645,765,1538,616,palm,0,no_wave_test.mp4,622
1185,0,1428,471,1642,763,1535,617,palm,0,no_wave_test.mp4,622
1186,0,1428,473,1644,765,1536,619,palm,0,no_wave_test.mp4,622
1187,0,1427,474,1646,766,1536,620,palm,0,no_wave_test.mp4,622
1188,0,1427,476,1648,771,1537,623,palm,0,no_wave_test.mp4,622
1189,0,1429,475,1652,773,1540,624,palm,0,no_wave_test.mp4,622
1190,0,1429,473,1655,776,1542,624,palm,0,no_wave_test.mp4,622
1191,0,1430,470,1657,774,1543,622,palm,0,no_wave_test.mp4,622
1192,0,1429,469,1656,771,1542,620,palm,0,no_wave_test.mp4,622
1193,0,1427,471,1656,775,1541,623,palm,0,no_wave_test.mp4,622
1194,0,1426,472,1656,779,1541,625,palm,0,no_wave_test.mp4,622
1195,0,1424,475,1657,786,1540,630,palm,0,no_wave_test.mp4,622
1196,0,1420,474,1652,780,1536,627,palm,0,no_wave_test.mp4,622
1197,0,1415,478,1648,791,1531,634,palm,0,no_wave_test.mp4,622
1198,0,1413,480,1643,791,1528,635,palm,0,no_wave_test.mp4,622
1169,0,1467,352,1697,667,1582,509,palm,0,no_wave_test.mp4,623
1170,0,1463,357,1691,664,1577,510,palm,0,no_wave_test.mp4,623
1171,0,1456,373,1681,686,1568,529,palm,0,no_wave_test.mp4,623
1172,0,1449,389,1674,704,1561,546,palm,0,no_wave_test.mp4,623
1173,0,1444,400,1671,715,1557,557,palm,0,no_wave_test.mp4,623
1174,0,1441,411,1671,727,1556,569,palm,0,no_wave_test.mp4,623
1175,0,1437,425,1663,742,1550,583,palm,0,no_wave_test.mp4,623
1176,0,1435,435,1666,755,1550,595,palm,0,no_wave_test.mp4,623
1177,0,1436,440,1667,758,1551,599,palm,0,no_wave_test.mp4,623
1178,0,1437,449,1669,767,1553,608,palm,0,no_wave_test.mp4,623
1179,0,1435,455,1664,772,1549,613,palm,0,no_wave_test.mp4,623
1180,0,1434,457,1661,776,1547,616,palm,0,no_wave_test.mp4,623
1181,0,1436,460,1658,775,1547,617,palm,0,no_wave_test.mp4,623
1182,0,1437,462,1653,771,1545,616,palm,0,no_wave_test.mp4,623
1183,0,1434,464,1650,768,1542,616,palm,0,no_wave_test.mp4,623
1184,0,1431,467,1645,765,1538,616,palm,0,no_wave_test.mp4,623
1185,0,1428,471,1642,763,1535,617,palm,0,no_wave_test.mp4,623
1186,0,1428,473,1644,765,1536,619,palm,0,no_wave_test.mp4,623
1187,0,1427,474,1646,766,1536,620,palm,0,no_wave_test.mp4,623
1188,0,1427,476,1648,771,1537,623,palm,0,no_wave_test.mp4,623
1189,0,1429,475,1652,773,1540,624,palm,0,no_wave_test.mp4,623
1190,0,1429,473,1655,776,1542,624,palm,0,no_wave_test.mp4,623
1191,0,1430,470,1657,774,1543,622,palm,0,no_wave_test.mp4,623
1192,0,1429,469,1656,771,1542,620,palm,0,no_wave_test.mp4,623
1193,0,1427,471,1656,775,1541,623,palm,0,no_wave_test.mp4,623
1194,0,1426,472,1656,779,1541,625,palm,0,no_wave_test.mp4,623
1195,0,1424,475,1657,786,1540,630,palm,0,no_wave_test.mp4,623
1196,0,1420,474,1652,780,1536,627,palm,0,no_wave_test.mp4,623
1197,0,1415,478,1648,791,1531,634,palm,0,no_wave_test.mp4,623
1198,0,1413,480,1643,791,1528,635,palm,0,no_wave_test.mp4,623
1199,0,1413,481,1639,793,1526,637,palm,0,no_wave_test.mp4,623
1200,0,1408,483,1632,793,1520,638,palm,0,no_wave_test.mp4,623
1201,0,1403,485,1628,797,1515,641,palm,0,no_wave_test.mp4,623
1202,0,1403,488,1627,799,1515,643,palm,0,no_wave_test.mp4,623
1203,0,1401,488,1625,799,1513,643,palm,0,no_wave_test.mp4,623
1204,0,1396,488,1622,800,1509,644,palm,0,no_wave_test.mp4,623
1205,0,1392,486,1618,798,1505,642,palm,0,no_wave_test.mp4,623
1206,0,1390,486,1614,795,1502,640,palm,0,no_wave_test.mp4,623
1207,0,1387,484,1610,792,1498,638,palm,0,no_wave_test.mp4,623
1208,0,1384,482,1607,790,1495,636,palm,0,no_wave_test.mp4,623
1179,0,1435,455,1664,772,1549,613,palm,0,no_wave_test.mp4,624
1180,0,1434,457,1661,776,1547,616,palm,0,no_wave_test.mp4,624
1181,0,1436,460,1658,775,1547,617,palm,0,no_wave_test.mp4,624
1182,0,1437,462,1653,771,1545,616,palm,0,no_wave_test.mp4,624
1183,0,1434,464,1650,768,1542,616,palm,0,no_wave_test.mp4,624
1184,0,1431,467,1645,765,1538,616,palm,0,no_wave_test.mp4,624
1185,0,1428,471,1642,763,1535,617,palm,0,no_wave_test.mp4,624
1186,0,1428,473,1644,765,1536,619,palm,0,no_wave_test.mp4,624
1187,0,1427,474,1646,766,1536,620,palm,0,no_wave_test.mp4,624
1188,0,1427,476,1648,771,1537,623,palm,0,no_wave_test.mp4,624
1189,0,1429,475,1652,773,1540,624,palm,0,no_wave_test.mp4,624
1190,0,1429,473,1655,776,1542,624,palm,0,no_wave_test.mp4,624
1191,0,1430,470,1657,774,1543,622,palm,0,no_wave_test.mp4,624
1192,0,1429,469,1656,771,1542,620,palm,0,no_wave_test.mp4,624
1193,0,1427,471,1656,775,1541,623,palm,0,no_wave_test.mp4,624
1194,0,1426,472,1656,779,1541,625,palm,0,no_wave_test.mp4,624
1195,0,1424,475,1657,786,1540,630,palm,0,no_wave_test.mp4,624
1196,0,1420,474,1652,780,1536,627,palm,0,no_wave_test.mp4,624
1197,0,1415,478,1648,791,1531,634,palm,0,no_wave_test.mp4,624
1198,0,1413,480,1643,791,1528,635,palm,0,no_wave_test.mp4,624
1199,0,1413,481,1639,793,1526,637,palm,0,no_wave_test.mp4,624
1200,0,1408,483,1632,793,1520,638,palm,0,no_wave_test.mp4,624
1201,0,1403,485,1628,797,1515,641,palm,0,no_wave_test.mp4,624
1202,0,1403,488,1627,799,1515,643,palm,0,no_wave_test.mp4,624
1203,0,1401,488,1625,799,1513,643,palm,0,no_wave_test.mp4,624
1204,0,1396,488,1622,800,1509,644,palm,0,no_wave_test.mp4,624
1205,0,1392,486,1618,798,1505,642,palm,0,no_wave_test.mp4,624
1206,0,1390,486,1614,795,1502,640,palm,0,no_wave_test.mp4,624
1207,0,1387,484,1610,792,1498,638,palm,0,no_wave_test.mp4,624
1208,0,1384,482,1607,790,1495,636,palm,0,no_wave_test.mp4,624
1209,0,1381,480,1610,792,1495,636,palm,0,no_wave_test.mp4,624
1210,0,1377,478,1609,793,1493,635,palm,0,no_wave_test.mp4,624
1211,0,1374,476,1609,794,1491,635,palm,0,no_wave_test.mp4,624
1212,0,1371,475,1607,790,1489,632,palm,0,no_wave_test.mp4,624
1213,0,1369,475,1605,789,1487,632,palm,0,no_wave_test.mp4,624
1214,0,1367,475,1603,788,1485,631,palm,0,no_wave_test.mp4,624
1215,0,1368,474,1602,785,1485,629,palm,0,no_wave_test.mp4,624
1216,0,1367,474,1599,783,1483,628,palm,0,no_wave_test.mp4,624
1217,0,1366,475,1596,784,1481,629,palm,0,no_wave_test.mp4,624
1218,0,1363,467,1591,768,1477,617,palm,0,no_wave_test.mp4,624
1189,0,1429,475,1652,773,1540,624,palm,0,no_wave_test.mp4,625
1190,0,1429,473,1655,776,1542,624,palm,0,no_wave_test.mp4,625
1191,0,1430,470,1657,774,1543,622,palm,0,no_wave_test.mp4,625
1192,0,1429,469,1656,771,1542,620,palm,0,no_wave_test.mp4,625
1193,0,1427,471,1656,775,1541,623,palm,0,no_wave_test.mp4,625
1194,0,1426,472,1656,779,1541,625,palm,0,no_wave_test.mp4,625
1195,0,1424,475,1657,786,1540,630,palm,0,no_wave_test.mp4,625
1196,0,1420,474,1652,780,1536,627,palm,0,no_wave_test.mp4,625
1197,0,1415,478,1648,791,1531,634,palm,0,no_wave_test.mp4,625
1198,0,1413,480,1643,791,1528,635,palm,0,no_wave_test.mp4,625
1199,0,1413,481,1639,793,1526,637,palm,0,no_wave_test.mp4,625
1200,0,1408,483,1632,793,1520,638,palm,0,no_wave_test.mp4,625
1201,0,1403,485,1628,797,1515,641,palm,0,no_wave_test.mp4,625
